bookID,bookTitle,bookPublisher,bookPublishedDate,bookPages,bookISBN
89376807,"Wild Magic",448,1993,518,0553291300
89376828,"Dark Magic",448,1992,528,0553291297
89376850,"Forbidden Magic",448,1992,472,0553291289
89377166,"The Way Beneath",448,1990,384,0553288237
89377192,"The Usurper",448,1990,384,0553762923
89377212,"Wrath of Ashar",448,1990,416,0553283715
89377229,"Lords of the Sky",448,1995,688,0553572660
89377255,"The Guardian",448,1998,480,0553762370
89377281,"Yesterday's Kings",448,2001,336,0553577964
89377385,"Lord Valentine's Castle",594,1981,0,0553230638
89377409,"Majipoor Chronicles",594,1983,281,0553229281
89377420,"Valentine Pontifex",561,1996,496,0061054860
89377445,"Lord Prestimion",540,1999,400,0002257092
89377448,"The King Of Dreams",561,2002,496,0061020524
89377451,"The Majipoor Chronicles: The Seventh Shrine",571,2006,0,0976401134
89377454,"The Mountains of Majipoor",448,1996,0,0553573276
89378014,"Past Imperative",561,1996,480,0380781298
89378036,"Present Tense",599,1997,432,0380781301
89378086,"Future Indefinite",561,1998,476,038078131X
89378684,"The Living God",568,1994,0,034538878X
89378704,"Stricken Field",568,1994,0,0345388747
89378719,"Upland Outlaws",568,1993,0,0345384776
89378734,"The Cutting Edge",568,1993,30,034538167X
89378866,"Magic Casement",568,1990,307,034536628X
89378885,"Faery Lands Forlorn",594,1991,335,0345366298
89378908,"Perilous Seas",594,1991,352,0345366301
89378933,"Emperor and Clown",568,1992,469,034536631X
89378989,"The Alchemist's Apprentice",606,2007,320,
89378998,"The Alchemist's Code",606,2008,320,
89379002,"The Alchemist's Pursuit",606,2010,310,0441018467
89379258,"God Emperor of Dune",606,1987,432,0441294677
89379269,Dune,590,1983,0,0425064344
89379313,"Dune Messiah",590,1983,0,0425064360
89379359,"Heretics of Dune",590,1986,0,0425087328
89379393,"Chapterhouse: Dune",606,1987,448,0441102670
89379411,"The Heaven Makers",568,1977,0,0345253043
89437891,"The Younger Gods",417,2007,432,0446613320
89438255,"The Sleeping Dragon",461,1983,253,0451125746
89438267,"The Sword And The Chain",461,1984,251,0451128834
89438278,"The Silver Crown",461,1985,302,0451135318
89438285,"Heir Apparent",461,1987,320,0451162129
89438292,"The Warrior Lives",480,1990,260,0451450019
89438301,"The Road to Ehvenor",461,1992,312,0451451910
89438312,"Not Exactly The Three Musketeers",432,2000,336,0812550463
89438320,"The Road Home",461,1995,320,0451454502
89438322,"Not Quite Scaramouche",432,2002,0,
89438326,"Not Really the Prisoner of Zenda",426,2003,384,
89438436,"To Battle the Gods",504,1986,446,0886771285
89438458,"The Crystals of Mida",504,1982,0,
89438468,"An Oath to Mida",426,0,0,
89438471,"The Chosen of Mida",504,1984,282,0879979275
89438481,"The Will of the Gods",504,1985,1,0886770394
89438516,"The Soul Stealers",596,1972,0,
89438540,"The Subtle Knife",568,1998,304,0345413369
89438564,"The Golden Compass",567,2003,0,
89438566,"The Golden Compass",567,2003,0,
89438571,"The Amber Spyglass",408,2000,0,
89438598,Relic,432,1996,480,0812543262
89438611,"The Ice Limit",545,2001,512,0446610232
89452330,"Magician: Apprentice",594,1985,323,0553267604
89453673,"Shadow of a Dark Queen",538,1995,528,0380720868
89453815,"Rise of a Merchant Prince",538,1996,464,0380720876
89454144,"Krondor the Betrayal",538,1999,432,0380795272
89454246,"Krondor the Assassins",539,2000,416,0380803232
89454310,"Krondor: Tear of the Gods",539,2002,384,0380795280
89454393,"Murder in LaMut",542,2008,0,9780060792916
89470103,"The Order War",432,1996,608,0812534042
89470121,"Knight of Shadows",538,1999,251,0380755017
89470137,"Swords And Ice Magic",606,1982,243,0441791786
89470166,"A Sorcerer's Treason",432,2003,512,0765343746
89470210,"The Usurper's Crown",432,2004,544,0812565185
89470229,"After Worlds Collide",417,1973,0,
89470243,"When Worlds Collide",417,1973,192,0446740217
89470265,Titan,590,1980,0,0425044688
89470271,Wizard,590,1983,0,0425064271
89470277,Demon,606,1987,480,0441142672
89470284,"The Humanoid Touch",594,1981,210,0553145983
89470292,Entoverse,568,1992,0,034537942X
89470313,"The Humanoids",599,1980,259,0380496275
89470324,Doomstar,472,1985,0,0445200510
89470334,"Return to Doomstar",472,1985,0,0445201258
89470338,"Wall Around a Star",568,1983,275,0345289951
89470348,Merlin,538,1990,448,0380708892
89470349,Taliesin,538,1990,496,038070613X
89470361,Pendragon,538,1995,448,0380717573
89470367,Arthur,538,1990,448,0380708906
89470376,Grail,538,1998,400,0380781042
89470385,"Avalon: The Return of King Arthur",539,2000,496,038080297X
89470395,"Farthest Star",594,1975,246,0345243307
89470407,"Running With the Demon",568,1998,448,0345422589
89470412,"A Knight of the Word",568,1999,408,0345424646
89470420,"Angel Fire East",568,2000,384,0345435257
89470438,"The Scions of Shannara",568,1991,432,0345370740
89470458,"The Elf Queen of Shannara",568,1993,368,0345375580
89470485,"The Talismans of Shannara",568,1994,464,0345386744
89470496,"The Sword of Shannara",568,1983,726,0345314255
89470504,"First King of Shannara",568,1997,448,0345396537
89470512,"The Elfstones of Shannara",568,1983,576,0345285549
89470519,"The Wishsong of Shannara",568,1988,512,0345356365
89470529,"Armageddon's Children",594,2006,384,1841494798
89470531,"The Elves of Cintra",568,2008,464,0345484134
89470534,"The Gypsy Morph",568,2009,480,0345484150
89470539,"Bearers of the Black Staff",489,0,368,1841495832
89470543,"The Measure of the Magic",489,2012,0,9780345484222
89470549,"Ilse Witch",568,2001,456,0345396553
89470551,Antrax,568,2002,416,0345397673
89470554,Morgawr,568,2003,432,0345435753
89470558,"Jarka Ruus",563,2003,416,0345435761
89470559,Tanequil,568,2007,416,0345499115
89470563,Straken,568,2007,432,0345499409
89470571,Indomitable,442,2012,0,1596063076
89470672,"Breaking Strain",599,1987,0,0380753448
89470685,Maelstrom,599,1992,0,0380753456
89470694,"Hide and Seek",599,1989,281,0380753464
89470706,"The Medusa Encounter",599,1990,0,0380753480
89470721,"The Diamond Moon",599,1990,278,0380753499
89470729,"The Shining Ones",599,1991,16,0380753502
89470799,"The Firebird's Vengeance",432,2005,480,0765347237
89470807,"Sword of the Deceiver",432,2007,384,0765343207
89470813,"The Mammoth Hunters",594,1986,768,0553280945
89530767,"Virtual Destruction",606,1996,327,0441003087
89530794,Fallout,606,1997,10,0441004253
89530807,"Lethal Exposure",606,1998,290,0441005365
89531367,"The Forever King",432,1993,416,0812517164
89531374,"The Broken Sword",432,1998,480,0812545133
89531382,"The Third Magic",432,2004,464,0812545125
89531404,"The Temple and the Stone",602,1999,560,0446607231
89531410,"The Temple and the Crown",602,2001,560,0446608548
89531415,"Tales of the Knights Templar",602,1995,320,0446601381
89531418,"Crusade of Fire: Mystical Tales of the Knights Templar",602,2002,304,0446610909
89531420,"On Crusade: More Tales of the Knights Templar",602,1998,256,0446673390
89531425,"The Man Kzin Wars",595,1991,304,0671720767
89531452,"Man-Kzin Wars IV",595,1991,311,0671720791
89531480,"The Children's Hour",595,1991,316,0671720899
89531500,"Blood Trillium",448,1993,450,0553561987
89531515,"The Black Trillium",594,1991,503,0553290797
89531538,"Sky Trillium",568,1998,371,0345380010
89531541,"Golden Trillium",448,1994,340,0553560956
89531546,"Lady of the Trillium",448,1996,303,0553572636
89531551,"Heroes in Hell",595,1986,274,0671655558
89531571,"The Gates of Hell",595,1986,282,0671655922
89531574,"Rebels In Hell",595,1986,0,0671655779
89531575,"Kings in Hell",595,1987,377,0671656147
89531580,"Crusaders in Hell",595,1987,0,0671656392
89531586,"Legions of Hell",595,1987,0,0671656538
89531589,"Angels in Hell",595,1987,0,0671653601
89531600,"Masters in Hell",595,1987,288,0671653792
89531606,"The Little Helliad",595,1988,0,
89531619,"War in Hell",595,1988,0,0671697927
89531627,"Prophets in Hell",595,1989,0,0671698222
89531692,"Explorers in Hell",595,1989,0,0671698133
89531747,"Lawyers in Hell",529,2011,456,1937035026
89531781,Searcher,606,2001,336,0441008879
89531813,"Frontier Earth",606,2001,336,0441007945
89531916,"Challenge Met",504,1990,1,0886774365
89531989,"Return Fire",504,1989,252,0886773636
89532035,"Alien Salute",504,1989,1,0886773296
89532063,"The Sand Wars, Volume One",504,2001,640,0886779561
89532350,Chthon,590,1982,0,0425049264
89532359,Phthor,409,2000,206,073881153X
89532370,Plasm,461,1987,288,0451150155
89532392,Soma,461,1989,1,0451157648
89532418,"Queen of Demons",432,1999,672,0812564936
89534733,"Three Hearts and Three Lions",595,1993,256,0671721860
89534746,"A Midsummer Tempest",594,1975,0,0345244044
89534769,"At Sword's Point",461,1994,352,0451454073
89534789,"Knights of the Blood",461,1993,352,0451452569
89534811,"Arena of Antares",504,1974,0,
89534834,"Krozair of Kregen",504,1977,0,0879972882
89534851,"Warrior of Scorpio",489,1975,192,0860078310
89534868,"The Suns of Scorpio",504,1975,0,0879971916
89534886,"Swordships of Scorpio",551,1975,0,
89534911,"Renegade of Kregen",504,1979,192,0879972718
89535052,"Transit to Scorpio",504,1983,0,0879978201
89535062,"The Prince of Scorpio",504,1974,223,0879971045
89535083,"Manhounds of Antares",506,2006,106,
89535140,"Fliers of Antares",499,1982,0,0412011824
89535170,"Bladesman of Antares",504,1975,192,1351001590
89535233,"Avenger of Antares",504,0,0,
89535242,"Armada of Antares",504,1974,0,
89535295,"The Tides of Kregen",504,1976,0,0879972475
89535349,"Secret Scorpio",504,1977,0,
89535353,"Savage Scorpio",504,1978,0,
89535354,"Captive Scorpio",504,1978,0,
89535357,"Golden Scorpio",504,1978,0,0879974249
89535475,"A Fortune for Kregen",504,1979,0,0879975059
89535476,"A Victory for Kregen",504,1980,0,0879975326
89535478,"A Life for Kregen",504,1979,0,
89535497,"A Sword for Kregen",504,1979,0,
89535537,"Beasts of Antares",504,1980,206,0879975555
89535539,"Rebel of Antares",504,1980,0,0879975822
89535540,"Legions of Antares",504,1981,0,0879976489
89535541,"Allies of Antares",504,1981,0,0879976713
89535574,"Fires of Scorpio",504,1983,173,0879978163
89535579,"Masks of Scorpio",504,1984,0,0879979240
89535580,"Seg the Bowman",504,1984,0,0879979658
89535584,"Mazes of Scorpio",504,1982,0,0879977396
89535594,"Delia of Vallia (Dray Prescot #28)",504,1982,0,0879977841
89535613,"Talons of Scorpio",504,1983,0,0879978864
89535649,"Werewolves of Kregen",504,1985,0,0879979917
89535660,"Witches of Kregen",504,1985,0,0886770327
89535668,"Storm Over Vallia",504,1985,0,0886770696
89535702,"Omens of Kregen",504,1985,0,
89535717,"Warlord of Antares",504,1988,255,0886772699
89535732,"Wiedergeborenes Scorpio",536,1994,236,3453054040
89535752,"Meuchelm�rder von Scorpio",536,1994,233,3453054091
89535768,"Invasion von Scorpio",536,1994,238,345305413X
89535776,"Die Trommeln von Scorpio",536,1994,235,345305864X
89535798,"Der Triumph von Scorpio",536,1994,253,3453062396
89535807,"Die Intrige von Antares",536,1993,240,3453065859
89535818,"Die Banditen von Antares",536,1994,235,3453077865
89535827,"Die D�monen von Antares",536,1994,238,3453077989
89535835,"Die Gei�el von Antares",536,1995,219,345307999X
89535843,"Die Fehde von Antares",536,1995,237,3453085337
89535845,"Der Zorn von Antares",536,1995,221,3453094867
89535857,"Schatten �ber Kregen",536,1996,220,3453109708
89535866,"Mord auf Kregen",536,1996,231,3453119320
89535871,"Aufruhr auf Kregen. Saga von Dray Prescot 52",536,1997,218,3453126882
89535876,"Verrat auf Kregen",536,1998,0,3453133641
89535888,"The Final Storm",407,1989,0,0821726552
89535895,"Freedom Express",476,1998,379,0786005483
89535898,Wingman,407,1987,0,0821720155
89535907,"The Chronicles of Pern: First Fall",568,1994,336,0345368991
89536019,"The White Dragon",568,1986,468,0345341678
89536043,"Nerilka's Story",568,1987,208,0345339495
89536054,"All the Weyrs of Pern",568,1992,448,0345368932
89536058,"The Dolphins of Pern",568,1995,371,0345368959
89536068,"Girl Who Heard Dragons",575,1996,384,0552144363
89536072,Dragonseye,568,1997,416,0345418794
89536088,"The Masterharper of Pern",568,1998,432,0345424603
89536100,"The Skies of Pern",568,2002,480,0345434692
89536103,"A Gift of Dragons",465,2002,0,0739301845
89536106,"Dragon's Kin",426,2003,304,
89536107,Dragonsblood,568,2006,480,0345441257
89536112,"Dragon's Fire",429,2007,528,0552153486
89536115,"Dragon Harper",583,2007,0,
89536117,Dragonheart,568,2009,544,0345491157
89536121,Dragongirl,568,2011,480,0345491173
89536123,"Dragon's Time",568,2012,400,0345500903
89536129,"Sky Dragons",568,2012,368,0345500911
89562884,"City of Golden Shadow",504,1998,792,0886777631
89562912,"River of Blue Fire",504,1999,704,0886778441
89562932,"Mountain of Black Glass",504,2000,784,0886779065
89562954,"Sea of Silver Light",504,2002,1072,0756400309
89562985,"Terminal World",606,2011,560,0441020437
89563039,"The Mirror of Her Dreams",568,1987,640,0345346971
89563090,"A Man Rides Through",568,1988,0,0345356578
89563135,"The Backlash Mission",504,1986,288,0886771501
89563180,"The Blackcollar",504,1983,0,0886771684
89563244,"Blackcollar: The Judas Solution",595,2008,464,1416555439
89563287,"Cobra Strike",595,1986,0,0671655515
89563306,Cobra,595,1985,0,0671559605
89563328,"Cobra Bargain",595,1988,0,0671653830
89563365,"Cobra Alliance",595,2010,400,1439134049
89563378,"Cobra Guardian",595,2011,432,1451637659
89563387,"Cobra Gamble",595,2012,320,1451637691
89563433,"Crystal Line",568,1993,320,0345384911
89563486,Killashandra,568,1986,384,0345316002
89563511,"Crystal Singer",568,1982,311,0345327861
89563566,"The Breaking of Northwall",568,1984,0,034532434X
89563599,"The Ends of the Circle",568,1981,204,034529551X
89563628,"The Dome in the Forest",568,1981,214,0345300874
89563658,"The Fall of the Shell",568,1985,0,0345325354
89563677,"An Ambush of Shadows",568,1983,0,0345310519
89563702,"The Song Of The Axe",568,1987,0,0345316584
89563745,"The Sword of Forbearance",568,1985,0,0345325044
89563809,"In the Ocean of Night",602,2004,448,044661159X
89563859,"Across the Sea of Suns",448,1987,0,0553266640
89563876,"Great Sky River",448,1988,10,0553273183
89563906,"Tides of Light",448,1989,10,055328214X
89563943,"Furious Gulf",602,2005,448,0446611530
89563959,"Sailing Bright Eternity",448,1996,464,0553573322
89564012,"Dragon Wing",448,1990,448,0553286390
89564040,"Elven Star",448,1991,416,0553290983
89564061,"Fire Sea",448,1992,464,0553295411
89564078,"Serpent Mage",448,1993,464,0553561405
89564111,"The Hand of Chaos",594,1993,512,0553563696
89564134,"Into the Labyrinth",448,1994,480,0553567713
89564141,"The Seventh Gate",448,1995,368,055357325X
89564203,"The Harrowing of Gwynedd",568,1989,432,0345363140
89564216,"King Javan's Year",568,1993,496,0345384784
89564226,"The Bastard Prince",568,1995,448,0345391772
89564249,"In the King's Service",606,2003,368,0441010601
89567776,"Childe Morgan (A Novel of Deryni)",606,2008,325,0441015549
89568068,"King Kelson's Bride",606,2001,500,
89568474,"Deryni Tales",606,2002,288,0441009441
89570538,Sundiver,448,1985,368,0553269828
89571102,"The Uplift War",448,1987,672,0553279718
89572006,"Brightness Reef",448,1996,672,0553573306
89572400,"Infinity's Shore",448,1997,688,0553577778
89572790,"Heaven's Reach",448,1999,576,0553574736
89577688,"The Complete Robot",501,1982,0,
89577824,"The Positronic Man",594,1995,10,0553561219
89578034,"Mirage: Isaac Asimov's Robot Mystery",532,2003,452,0743475232
89578153,"Chimera: Isaac Asimov's Robot Mystery",532,2001,480,0743412974
89578277,"Aurora: An Isaac Asimov Robot Mystery",532,2002,464,0743444604
89578369,"Have Robot, Will Travel",532,2005,272,1596871512
89578875,"Isaac Asimov's Caliban",606,1997,320,1857981685
89579079,"Isaac Asimov's Inferno",606,1998,320,0441005144
89579248,"Isaac Asimov's Utopia",606,1999,368,0441004717
89579390,"Psychohistorical Crisis",432,2002,736,0765341956
89583525,"Balshazzars Serpent",426,2000,304,
89583540,"Melchior's Fire",595,2002,304,0743435834
89583556,"Kaspar's Box",595,2003,288,074343563X
89583845,"The Cybernetic Walrus",465,1998,0,0517331292
89583924,"The March Hare Network",594,1996,0,0614978033
89584024,"Hot-Wired Dodo",568,1997,338,0345388496
89584211,"The Web of the Chozen",568,1986,0,0345338383
89584344,"The Identity Matrix",595,1986,0,0671655477
89584453,"A War Of Shadows",606,1986,0,0441871976
89689981,"Red Tape War",433,1991,256,0812512820
90290042,Chainfire,432,2005,768,0765344319
90290050,Phantom,432,2007,673,0765344327
90290058,Confessor,432,2008,768,0765354306
90290066,"The Omen Machine",432,2011,528,
90903399,"The Wards of Faerie",489,2012,0,1841499773
90903406,"Bloodfire Quest: The Dark Legacy of Shannara",568,2013,368,0345523504
92260769,"The Law of Nines",530,2010,576,0515147486
92837967,"Lord of Light",538,2004,296,0060567236
92838029,"The curse of the Mistwraith",542,1993,400,000224070X
92838041,"The Ships of Merior",542,1994,656,9780061054655
92838044,"Warhosts of Vastmark",542,1996,512,9780061056673
92838050,"Fugitive Prince",542,1996,0,0002240769
92838069,"Grand Conspiracy",561,2001,736,0061054666
92838074,"Perils Gate",420,2002,0,
92838079,"Traitor's Knot",542,2004,544,0007101139
92838081,"Stormed Fortress",538,2008,656,0007217811
92838089,"Initiate's Trial",538,2012,544,0007217838
99527193,"The Rivan Codex",568,1999,480,0345435869
99671966,"The Disinherited",595,1993,272,0671721941
99671985,Legacy,595,1995,320,0671876430
99671996,"Debt of Ages",595,1995,288,0671876899
99672014,"Emperor of Dawn",595,1999,384,0671577972
99672016,"Prince of Sunset",595,1998,400,0671878697
99672033,"Forge of the Titans",595,2005,384,074349895X
99672041,"The Prometheus Project",595,2005,288,0743498917
101004664,Xenocide,432,1992,608,9780812509250
102212997,"The Long Patrol",556,2004,368,0142402451
102213021,"The Bellmaker",556,2004,352,0142400300
103196487,"Magician's End: Book Three of the Chaoswar Saga",538,2013,576,0061468444
103198262,"Galen Beknighted",411,1990,320,0880389214
103198277,"Kaz the Minotaur",411,1990,314,0880389109
103198285,"Gates of Thorbardin",411,1990,320,0880389125
103364299,Geomancer,489,2003,640,1841491373
103364304,Tetrarch,489,2003,704,1841491993
103364309,Scrutator,480,2004,708,0140292349
103364316,Chimaera,489,2005,848,1841493252
103364331,"A Shadow on the Glass",489,2009,672,
103364342,"The Tower on the Rift",602,2002,688,0446609854
103364362,"Dark is the Moon",602,2002,704,0446609862
103364367,"The Way Between the Worlds",602,2002,736,0446609870
103364380,"The Fate of the Fallen",489,2007,624,1841494690
103364384,"The Curse on the Chosen",489,2008,688,1841494712
103364393,"The Destiny of the Dead",489,0,784,1841494739
107053548,"Witch Wraith: The Dark Legacy of Shannara",568,2013,512,0345523547
107262609,"The redemption of Althalus",426,2000,791,9780345440785
108368211,"The Black Gryphon",504,1995,464,0886776430
108368214,"The White Gryphon",504,1996,400,0886776821
108368217,"The Silver Gryphon",504,1997,400,0886776856
108368245,Foundation,504,2009,432,0756405769
108368249,Intrigue,504,2011,400,0756406900
108368255,Changes,504,2012,400,9780756407469
108368257,Redoubt,504,2013,400,0756408059
108368260,Bastion,504,2013,336,0756409446
108368265,"Brightly Burning",547,2002,416,0575072962
108368276,"Horse Fantastic",504,1991,320,0886775043
108368280,"Exile's Honor",504,2003,432,0756401135
108368285,"Exile's Valor",504,2004,448,0756402212
108368289,"Take a Thief",504,2002,448,0756400589
108368293,"Storm Warning",504,1995,432,0886776619
108368296,"Rising Storm",542,2005,336,0060525630
108368299,"Storm Rising",504,1996,416,0886777127
108368303,"Storm Breaking",504,1997,464,0886777550
108368306,Owlflight,504,1998,352,0886778042
108368308,"Owlsight: Book Two of Darian's Tale",504,1999,450,0886778034
108368310,Owlknight,504,2000,464,0886779162
108607715,"Hawk (Vlad Taltos)",432,2014,368,076532444X
108607805,"Cyteen II: Rebirth",545,1989,256,0445204540
108607818,"Cyteen III: The Vindication",472,1989,320,0445204303
108607827,"Cyteen: The Betrayal",466,1989,368,0445204524
108607832,Regenesis,504,2010,704,0756405920
108607844,"The Deep Beyond",504,2005,544,0756403111
108607854,"The Chanur Saga",504,2000,704,0886779308
108607860,"At The Edge Of Space",504,2003,544,
108607872,"Wave Without a Shore",547,1988,240,0575040459
109210191,"The Virgin",599,1981,288,0380778424
109210217,Chiy-Une,599,1982,320,0380793016
110096035,"Cyador's Heirs",432,2014,512,0765374773
110493922,"The Merchant Emperor",432,2014,432,0765305666
111529064,"The High Druid's Blade: The Defenders of Shannara",568,2014,320,0345540700
111529198,"Legends II: Dragon,"" Sword"", and King",568,2004,416,034547578X
111529355,"Tales of the Grand Tour",432,2005,384,0765310449
111529357,"Leviathans of Jupiter",432,2011,512,0765357259
111529521,"Pilgrim: Book Five of the Wayfarer Redemption",432,2006,655,0765342790
111529538,"The Wayfarer Redemption: Book One",432,2001,672,0765341301
111529540,Enchanter,432,2002,688,0765341964
111529543,Starman,432,2003,688,0312878885
111529551,Sinner,432,2005,564,0765342782
111529562,Crusader,432,2007,544,0765342804
111529569,Threshold,432,2004,454,0765342774
111529576,"The Serpent Bride",538,2008,704,006088214X
111529585,"The Twisted Citadel",538,2009,656,0060882182
111529587,"The Infinity Gate",538,2011,576,0060882204
111529591,"Beyond the Hanging Wall",432,2003,352,076530449X
111559244,"Elvenborn (The Halfblood Chronicles)",432,2003,480,0812571231
111559248,Elvenbred,426,0,0,
111559322,Janissaries,551,1981,256,0708880843
111711845,"Raising Steam",501,2014,384,038553826X
112604605,"King's Property",568,2007,336,9780345496508
112604617,"Royal Destiny",568,2007,432,0345496523
112604625,"Clan Daughter",568,2007,336,0345496515
113302904,"Wolf Among the Stars",595,2011,256,1451637543
113302958,"Dancers in the Afterglow",568,1985,198,0345335023
113302961,"Dance Band on the Titanic",568,1988,10,0345348583
113302963,"The Moreau Factor",568,2000,352,0345402960
113302967,"Hotel Andromeda",606,1994,248,044100010X
113302980,"The Summer Tree",461,2001,353,0451451384
113303007,"The Wandering Fire",461,2001,307,0451451562
113303014,"The Darkest Road",461,2001,431,
114662399,"The Misplaced Legion",568,1993,336,0345330676
114662408,"An Emperor for the Legion",568,1987,336,0345330684
114662411,"The Legion of Videssos",568,1987,432,0345330692
114662416,"Swords of the Legion",568,1987,408,0345330706
114662418,"Krispos Rising",568,1991,368,0345361180
114662420,"Krispos Of Videssos",594,1991,30,0345361199
114662421,"Krispos the Emperor",568,1994,387,0345380460
114671542,Ubik,511,2012,227,0547572298
116227123,"Into the Wild",542,2004,288,0060525509
116227125,"Fire and Ice",542,2004,336,0060525592
116227127,"Forest of Secrets",542,2004,336,0060525614
116227129,"A Dangerous Path",542,2005,336,0060525657
116227133,"The Darkest Hour",599,2006,315,0060525851
116800052,"Galactic North",606,2008,384,0441016006
116800100,"Absolution Gap",606,2005,768,0441012914
116800119,"The Prefect",606,2009,576,9780441017225
116800155,"Revelation Space",606,2002,592,0441009425
116800159,"Redemption Ark (Revelation Space)",606,2004,704,044101173X
116800169,"Diamond Dogs, Turquoise Days",606,2005,296,0441012787
116800180,"Chasm City",606,2003,704,0441010644
116800243,"The Dragon's Son",432,2005,312,0765343916
116800256,"Mistress of Dragons",432,2004,352,0765343908
116800284,"Master of Dragons",432,2007,384,
116800385,"The Mystery of Ireta",568,2003,480,0345467213
116800392,"The Planet Pirates",595,1993,896,0671721879
116800399,"Shadow Gate",432,2009,792,0765349310
116800404,"Spirit Gate",432,2007,722,0765349302
116800408,"Traitors' Gate",432,2010,896,0765349329
116800421,"The Iron Breed",595,2013,560,1476736197
116800480,"The Dig",602,1997,320,0446603791
116800496,"The Lark and the Wren",595,1991,496,0671720996
116800511,"The Robin and the Kestrel (Bardic Voices Book 2)",595,2012,384,
116800521,"The Eagle & The Nightingales",595,1995,410,0671876368
116800531,"Four & Twenty Blackbirds",595,1998,432,0671577786
116800535,"A Cast of Corbies",595,1994,320,0671722077
116800536,"Fiddler Fair",595,1998,272,0671878662
116800567,"Ship of Magic",448,1999,809,0553575635
116800595,"Mad Ship",448,2000,864,0553575643
116800602,"Ship of Destiny",448,2001,800,0553575651
116800618,"The Willful Princess and the Piebald Prince",442,2013,184,9781596065444
116800626,"Fool's Errand",448,2002,672,0553582445
116800644,"Golden Fool",448,2003,720,0553582453
116800648,"Fool's Fate",448,2004,928,0553582461
116800660,"Dragon Keeper",538,2012,528,0061561657
116800663,"Dragon Haven",538,2012,544,0061931551
116800667,"City of Dragons",538,2013,416,9780061561696
116800678,"Blood of Dragons",538,2014,481,0062116916
116800684,"Fool's Assassin: Book One of the Fitz and the Fool Trilogy",568,2014,688,0553392425
118409482,"Assassin's Apprentice",448,1996,448,055357339X
118409487,"Royal Assassin",448,1997,688,0553573411
118409489,"Assassin's Quest",594,1998,757,0553565699
118409491,"Fool's Quest",568,2015,640,0553392921
118663940,"Jimmy and the Crawler",538,2013,144,0007511280
119546078,"Twilight of the Empire",461,1997,464,0451456491
119546138,"The Long Utopia",482,2015,368,0062297333
119546145,"The Long Earth",482,2013,432,0062068687
119546149,"The Long War",482,2014,528,0062068695
119546154,"The Long Mars",482,2015,464,0062297309
119546185,"If I Pay Thee Not in Gold",595,1994,416,0671876236
120233177,"The Shockwave Rider",568,1995,288,0345467175
120233186,"The Ghost Brigades",432,2007,384,0765354063
120233193,"The Last Colony",432,2008,336,076535618X
120233201,"Old Man's War",432,2007,320,0765348276
120233205,"Zoe's Tale",432,2009,416,0765356198
120233210,"The Human Division",432,2014,512,0765369559
120233220,"The End of All Things",432,2015,384,0765376075
120233225,"Code Noir",461,2006,320,0451461002
120233234,"Nylon Angel",461,2005,297,0451460375
120233238,"Crash Deluxe",461,2007,272,0451461843
120233254,"Against the Tide",595,2006,550,1416520570
120233271,"Emerald Sea",595,2005,656,1416509208
120233275,"There Will Be Dragons",595,2004,752,0743488598
120233280,"East of the Sun, West of the Moon",595,2007,416,1416555188
120233286,"A Thousand Words for Stranger",504,2007,464,0756404584
120233302,"Ties of Power",504,1999,496,0886778506
120233308,"To Trade the Stars",504,2002,496,0756400759
120233320,"Rift in the Sky",504,2010,448,0756406099
120233331,"Riders of the Storm",504,2008,476,
120233342,"Reap the Wild Wind",504,2008,480,0756404878
120233359,"Swords Of Haven",461,2006,544,0451460863
120233365,"Guards of Haven",461,2007,576,045146169X
120233385,"Blue Moon Rising",461,2005,480,0451460553
120731228,Ghostworld,606,1993,0,0441286267
120731233,Hellworld,606,1993,186,0441325998
122892070,"Once Upon a Winter's Night",461,2002,432,0451458540
122892081,"Once Upon a Summer Day",461,2005,384,045146012X
122892086,"Once Upon an Autumn Eve",461,2006,352,0451460693
122892090,"Once Upon A Spring Morn",461,2007,400,0451461312
122892093,"Once Upon A Dreadful Time",461,2007,416,045146172X
124197590,"The Merlin Effect",477,1994,272,0399226893
124197619,"The Heartlight Saga",470,2014,864,0147510325
124197621,"The Ancient One",477,1992,384,0399218998
124197978,"Legends II: Shadows,"" Gods"", and Demons",568,2004,384,0345475771
124430451,"Stolen Crown: A Novel of Mithgar",461,2015,544,0451419898
124430465,"Maquesta Kar-Thon: The Warriors, Volume II",411,1995,320,0786901349
124430471,"Knights of the Crown",411,1995,320,078690108X
124430482,"Knights of the Sword (Dragonlance Warriors, Vol. 3)",411,1995,320,0786902027
124430524,"Knights of the Rose",411,1996,320,0786905026
124430533,"Theros Ironfeld",427,1996,0,078690481X
124430565,"Lord Soth",427,1996,311,0786905190
124430577,"The Wayward Knights",427,1997,314,0786906960
124430636,"This scepter'd isle",595,2004,662,0743498895
124430651,"By Slanderous Tongues",595,2006,745,9781416555315
124430657,"And Less Than Kind",595,2008,610,1416555331
124430663,"Ill met by moonlight",595,2005,512,0743498909
124430668,Mutineer,606,2004,400,044101142X
124430700,"The First Casualty",606,1999,336,0441005934
124430722,"The Price of Peace",606,2000,336,0441006957
124430724,"To Do or Die",606,2014,384,0425262529
124430747,"They Also Serve",606,2001,368,0441007953
124430760,Deserter,606,2004,346,0441012272
124430800,Defiant,606,2005,400,044101349X
124430819,Resolute,606,2006,352,0441014534
124430876,Audacious,606,2007,373,0441015417
